Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Target (Col 106)
0.6818844435060928,0.8127823583768075,0.2584853906412738,0.4692712933772714,0.4480226580139754,0.6503162008262099,0.525459731363802,0.2315600234455101,0.43939202957292345,0.4989796878630673,0.4662821092894392,0.6522380866722622,0.4547991131028867,0.6722922013319507,0.6397131709145387,0.6244071655085754,0.48010057984492166,0.7692579850004345,0.37386766107753927,0.9123818220393646,0.7296086756610596,0.607436535419226,0.18201295358414735,0.42013725922927536,0.5592474287471245,0.5461724457552521,0.41181147885093317,0.43086959872918695,0.2842205916799387,0.4086045872270046,0.603838243004156,0.5632365569210213,0.3613320092349025,0.7045027127510836,0.13164445005880296,0.5878575345263403,0.42721712548989993,0.38103019407587635,0.6073373352477386,0.6877271114852175,0.6128856529283704,0.4473350678960438,0.45625867140653,0.40500130262604,0.4099215971814552,0.6558216110970028,0.2454334154925512,0.2815499318046425,0.4169772513084658,0.5918524491278014,0.534004197107092,0.21304340955034648,0.5045241333218282,0.2626250608349061,0.43729307530059613,0.7099504046353255,0.3195100690142877,0.6213383673165339,0.21586817342550768,0.6106287667457985,0.5200707569722376,0.37958758222182365,0.5882456062733524,0.4767460281824032,0.46806222079458765,0.4105195236552504,0.5273959333933471,0.33437519707932134,0.9343576732315875,0.37061628205879266,0.19795502908045365,0.15234574783031868,0.554741305485394,0.33905326337412744,0.34716082479918836,0.2648474052522631,0.5416702845873468,0.5532466688940426,0.5123696991807837,0.7270984541213491,0.516289614020415,0.509586402331409,0.23147134522158663,0.682166841191757,0.3976524246067802,0.5288278619957926,0.30757536465425456,0.5947342709605808,0.23192447043587466,0.548385455767184,0.5691207069888413,0.3384603658670157,0.6173526533899838,0.35125058092914546,0.2432134135827434,0.15456365651652498,0.46153756182102434,0.34335665872018406,0.48889854072035327,0.6397199553973829,0.5080825235068986,0.5222760887308195,0.4988823724147439,0,0,0
0.8650205213632497,0.40502857397699316,0.23475774181918627,0.8313363612828714,0.38281711659813394,0.6162352957637651,0.46453295338498773,0.7613046306992863,0.18643416437082386,0.4706598620103677,0.5802008438905846,0.44844545673135133,0.15403943964664693,0.4187447625452534,0.5979532368900092,0.2921334540440623,0.5222374341881459,0.6110961912658651,0.660146768488776,0.7302998972905367,0.2825079303667165,0.4976507383713501,0.4769991461760378,0.34569292360778503,0.278973861744589,0.6413712739747858,0.31328980451197463,0.5062316195267245,0.17457019765658294,0.459884185060095,0.7734725097973443,0.1783435882374701,0.4483051977193382,0.5604292668292532,0.27549340796044186,0.45172899448932236,0.14418900015572547,0.4100432404118947,0.5178123295944406,0.6049378500232211,0.523280923908914,0.46409312590305235,0.42885558880379454,0.5275899121975917,0.6003746922686769,0.4930329757937348,0.3969873513939614,0.5032011857766475,0.7723146916210412,0.432856357538588,0.4505277674615837,0.40742398040106614,0.4112825036343926,0.8598287310490976,0.6556812842427044,0.4832405979498849,0.12333275787970151,0.8044272735693011,0.19864491625207795,0.6741015957653473,0.3668266151572182,0.43736779638486445,0.36578450861636896,0.35290386516832156,0.5318519029776445,0.1649932896313353,0.3918307455647057,0.42969252698236515,0.5880639781435242,0.15084542322579123,0.5088446396376147,0.30880303349648824,0.39074250781933273,0.6941117353448847,0.37331157586435487,0.3361208629172409,0.31286494166414275,0.36651376828127874,0.3916209234469033,0.7197659590994844,0.5495854054067995,0.22089981442910211,0.3098817305323004,0.5301698100888796,0.6486643776200234,0.4207089519623404,0.5074578619387233,0.3125460373698884,0.39342273924014676,0.418310883823045,0.5676752463578832,0.2710130906145384,0.6312515292587726,0.3108994315095151,0.2295215817028088,0.48242490203442207,0.1811874623497495,0.5756113280243833,0.83489308268361,0.319425802208556,0.47301477365187655,0.47184975741939783,0.805763295430676,0,1,1
0.690123703989024,0.5128271759396216,0.9272379247485218,0.5191833221917995,0.4490670580933407,0.5185178435436636,0.4097706009896544,0.4029696031200599,0.405800813272349,0.2459502632252772,0.338952061607612,0.35163698194847387,0.6447000056826702,0.3774931361085337,0.46368169689198385,0.3431546449794214,0.5180479674767849,0.5421424061080871,0.5021008573288164,0.7202018453838813,0.4490527502471696,0.6136571827987218,0.5249673890056022,0.2790949209776928,0.3942206968178965,0.6407282300103332,0.36796255421591395,0.490364887888804,0.28059458879999327,0.4476796478192435,0.594966206696866,0.31416635461051645,0.3876017557222502,0.7627100533638328,0.4787756824167679,0.43796863467148067,0.43547746007846905,0.4197852796810887,0.49135873450844114,0.6576421252907126,0.40233486336661123,0.6894420368574724,0.4103677142414828,0.3973767986897482,0.3703570176245002,0.47401157951301653,0.3171901124828928,0.4308008932411845,0.8561377386440194,0.5033593146572495,0.3120339502927104,0.17970591653996143,0.4642145040968197,0.731453077533718,0.6037086190686295,0.4467209733015012,0.6487014201711939,0.4764414464478605,0.1838452214150543,0.4997420744190033,0.6662374345658996,0.45575626666143876,0.6370787222324296,0.3101245742328479,0.5556746326429263,0.3389242501599508,0.31601016564545803,0.2243955998096653,0.5351589516250036,0.35607429077627245,0.4579318611389799,0.3139214902724377,0.37683070589435613,0.378319028131347,0.5335017572797794,0.5729012964637931,0.39423007621291395,0.6865632201338338,0.45470899249142044,0.5014543451495721,0.2904715255954822,0.39999592840410353,0.3203756488276751,0.5900698384868363,0.35683673456169474,0.2770874067432065,0.5678841142022788,0.3243392898950683,0.4285080838510243,0.3857760217369155,0.4477163839964694,0.46137504106509614,0.46817528348603965,0.3098797223859304,0.35697406100083146,0.5326486916970443,0.20747711682252748,0.3910633060101577,0.5983804133059965,0.3780679998338274,0.581400560846788,0.455561060497652,0.4093342797109365,0,0,0
0.678379116373853,0.4259355084045693,0.2938301690955395,0.4568569803013969,0.4240939847981421,0.6224564310253783,0.39067039253949004,0.2681039374258582,0.3734984522364986,0.4332704716506844,0.32220517158497075,0.28303594274158245,0.3233794323674996,0.6680248707540615,0.7652040270509451,0.4761587206879846,0.38209823706680196,0.6180972455350229,0.5632166979245493,0.6732715178562442,0.2625640425571818,0.5264075670001054,0.33820009419051184,0.2519158412992408,0.6192786438813401,0.27226979276229407,0.33573981991510266,0.443177634313154,0.653467253007327,0.8059203136703048,0.3668008869750375,0.4499003417275682,0.40693835802864664,0.43780596993988974,0.6405913325793803,0.476897342258071,0.4298702939494296,0.3390671558042246,0.35060867589984923,0.5734428612934243,0.43771059594748896,0.3390728286449933,0.607594703295381,0.4846254311143906,0.44143917823115764,0.5783044306342293,0.24624915063095718,0.32891804297072336,0.4974629957014719,0.6122995605529797,0.5860726098467982,0.7787254982672706,0.3119444785696415,0.4543217905555179,0.6846229675361006,0.7558144688454651,0.37508931682516716,0.4188639203207027,0.16160728614899703,0.3946498604108724,0.5947224094741859,0.6747567582126727,0.4989838352999835,0.5482853971344863,0.7692313004035379,0.08708456898866676,0.3363648932083428,0.3514596776454627,0.4269842708947585,0.5110408907214078,0.35885913608099523,0.33948915564710963,0.4335704420375263,0.39182846211585537,0.36513767732007957,0.41740673197787753,0.5795498974137869,0.4638829679971066,0.6198166739215288,0.40725498202811355,0.3918908140899936,0.6151105590242815,0.42075829679686916,0.5689048548304056,0.4656657826864337,0.5003663703882413,0.49989397338849884,0.7687913020208509,0.2652615049388862,0.751720831348293,0.602368736389434,0.3841159181571908,0.15189522349812123,0.6789276678486902,0.34341834463058546,0.4192393769056766,0.2666843349510589,0.3965520234966022,0.3167495099380953,1.0,0.39996382397083263,0.6298570692436146,0.5542769508947052,0,1,1
0.6676047387544398,0.78396721820151,0.2556449427872718,0.5694988024629427,0.3310115804127262,0.7324907521105964,0.3245085163827362,0.455727138220529,0.33769366951505636,0.5492057567069568,0.3637099487877618,0.46154735275815073,0.4509780251025334,0.6051656816355279,0.6534747264457818,0.6639003372669271,0.3965255085040343,0.822313002251078,0.2597274842140158,0.749651978045704,0.32210323981424416,0.5605217169084442,0.3864336752260565,0.47425919467001987,0.5908249914727601,0.6197329441466299,0.41051570942287663,0.2766927023379127,0.34230524071489693,0.5919054094385887,0.5238035006718281,0.1992322455316133,0.31362763113594533,0.5245010287466825,0.32381529188729685,0.31181977059103566,0.24543729931050418,0.3594551350239664,0.7275613166363666,0.621986671306617,0.6703040130366299,0.3013159850312791,0.47371628671011956,0.4384401434480552,0.3998806566966141,0.3641327696988572,0.39485205982833704,0.3049717396877348,0.4092983412516393,0.7451682974550495,0.3726594700263888,0.3177383383369465,0.5500611731864292,0.3077580962851981,0.45267407684314476,0.7119451236466975,0.17646423956254995,0.1277286060244667,0.36443421948377264,0.33962929957400434,0.5813311878576098,0.5576072638450559,0.5135824981514376,0.19372298131368854,0.6599803894319954,0.27254377740470653,0.5193112213967488,0.559176946491184,0.7125396886603728,0.3524822175947586,0.3827229499422034,0.39693396190702623,0.5544067369208766,0.3487238769760163,0.6581866435591456,0.22399636630623196,0.6235016530527332,0.5010163885139599,0.5555485855391147,0.5609029590845801,0.41461665251722074,0.6330838816491596,0.3464350442222737,0.6110806306826295,0.1353146487183736,0.4712843841105498,0.4022332110672214,0.6889897750765595,0.2478403511694799,0.7733881664101833,0.42007108434163315,0.3078156816468362,0.6045573226182283,0.3146491835954302,0.39723588637452273,0.37705969784574594,0.3270329380448649,0.28031199093290265,0.42784935329365975,0.604351056022848,0.3024190712020986,0.6500006451517947,0.49072037552062325,0,0,0
0.5306370580663069,0.5007029799655804,0.3870139341092041,0.5293331065292577,0.414293637775407,0.6936964602494576,0.5741986674223198,0.1478812076171461,0.3983342720220685,0.6826402309675544,0.3713950961438024,0.4287143855361609,0.2670024552701631,0.488187440996052,0.44891042250418506,0.41423235772586176,0.4825240651044078,0.5596674238319634,0.5626270382817431,0.8451854534560468,0.38219430626135986,0.6730740661134306,0.298502354960645,0.5255574085177929,0.5152592616714239,0.6022436238413046,0.19409341852600961,0.46662544572047027,0.2773936991786087,0.5439467841260327,0.4451890604063343,0.5612037924637832,0.43811850495134697,0.5178886894214403,0.5913357287183745,0.3624025165324366,0.32957062583172636,0.37890402224612896,0.4820839968355385,0.6693969173763366,0.5050004049724485,0.5153219179635167,0.5628105691377988,0.37249451764817343,0.5668141130420281,0.3902180649655584,0.357058805603969,0.5955962092428968,0.49145345156000136,0.5429306233022656,0.7181809801017816,0.5447770129581925,0.4812199967895067,0.469983323971904,0.5915632819279681,0.4709327147363248,0.47236891357773164,0.43486705998086833,0.40006521904183895,0.32184875699302257,0.45718595586280303,0.7305507335947921,0.5504603362110816,0.5148607265568091,0.7154167566201393,0.2590891433567194,0.5092443792630421,0.4294683677318907,0.329936181911172,0.44470648419500075,0.27450127248260614,0.18049310849483324,0.5600841909677383,0.1848921441003993,0.6110113445616762,0.37694927431707187,0.6282763789160389,0.4467749863039157,0.47343501362730717,0.520245293049728,0.369754198467845,0.5986890895844641,0.2912010736555486,0.6552959696533082,0.44867857279060963,0.6641334864069075,0.48901352138641574,0.502115388827962,0.3220545317795683,0.5633243727510014,0.8092321125213257,0.35723204052099405,0.5467104976953459,0.8142067828867126,0.33357655047858736,0.3815037830025976,0.29712294129523253,0.4055191886191532,0.17255072830679444,0.5934002172612817,0.5236667233693932,0.568644363130247,0.4663952440386583,0,0,0
0.7663734574776125,0.6247641754835533,0.37494143477902137,0.5573406357492481,0.6457438356141212,0.6362989487637432,0.3428302906060859,0.47857764214697623,0.14197221676458083,0.553176197803351,0.5519755414233585,0.22582151678434534,0.43901037903560997,0.4135865022088931,0.5480931400662449,0.6721419534413872,0.39684480323382604,0.6860372403294914,0.5942790747213984,0.5432455195024642,0.29506641032720815,0.5947895204139716,0.4734138750765757,0.24275099450852294,0.3628923152255015,0.33626882601199326,0.3089814705709383,0.3740851719014675,0.2031941980456479,0.4943977550437083,0.5528173559214503,0.39650670581239544,0.661395164310309,0.6071862087140328,0.7574773354436345,0.3854384414927123,0.5237391607934762,0.29652914302710653,0.5830926045099376,0.6464538922137186,0.13727363759329747,0.4613621804901972,0.4356152462854029,0.22891814548940764,0.5021811660745604,0.28745577930188837,0.32950037459833525,0.5549530804374281,0.2831068882945981,0.4133677852137459,0.33695878340153085,0.2476974445082699,0.3537652258551209,0.7537494754566512,0.590110204548675,0.5565861283053685,0.40573790287014433,0.6746643234816644,0.13563720828698456,0.2810125174166741,0.5935422406783357,0.44923483043186235,0.44818371988668204,0.48780304749735093,0.8285025862942808,0.33984326190592157,0.20140193685289381,0.32818863346720767,0.6183169442750249,0.5653188261618224,0.46238165136236453,0.46905153963343593,0.4469878495086697,0.48079907403117295,0.4732197353435061,0.4274539756709278,0.6164619604831106,0.291912420704935,0.3627081415265852,0.609721728716478,0.33896956002739514,0.7017157348937041,0.6921836532823352,0.5646186145663097,0.487206714956052,0.45031327468044036,0.6604135296872621,0.6439379254729796,0.29959624710002164,0.3972106250390778,0.3654999345646973,0.3234586454538328,0.26397562333775276,0.3390147224000681,0.6463720278911222,0.5574701008340323,0.11860778814369301,0.43844613611620703,0.6073411577515666,0.5416850540998505,0.04113150411596783,0.6547853905349719,0.6270641794432471,0,0,0
0.7217831447324444,0.566426270763643,0.27386533180782774,0.5680361354123222,0.46812368064060805,0.6294919857238921,0.3644018524967623,0.6226491668489134,0.3152925307060969,0.4476479922639939,0.44452662195064646,0.4549777094928637,0.35248045164968583,0.4660589141524141,0.514079908968687,0.571532353897574,0.28354297118936267,0.5852728378073926,0.20121470865882055,0.5587853122843098,0.35975835504274145,0.7498867766879189,0.43860053089152623,0.3717569462018354,0.37811571344701783,0.45824997824770375,0.41004831602646674,0.33612858758970576,0.2999000665985787,0.5276856658823346,0.6427682212642322,0.4842386919701034,0.6871969986868913,0.3515582969626519,0.6194962971398735,0.44099265900207646,0.5080143790367919,0.44088236313271933,0.5019116314688585,0.7836335503742288,0.45466364329461306,0.46474357766969215,0.44036029692612594,0.4094981978614771,0.5592257437486581,0.39998338001126904,0.22828284120909859,0.4523934901663779,0.5806504626156972,0.558688448591146,0.4026193752383681,0.3869020541964978,0.3933193284329965,0.5613500285964791,0.5117944261056037,0.4454366597298579,0.4897014143773939,0.6226095038473617,0.6757661051991901,0.43750059446128214,0.47403956556359533,0.4236713786777659,0.41938703594372184,0.3969568974852044,0.8284157570933287,0.33473706689906085,0.7183058795484387,0.4323004153185126,0.5049500615335406,0.8378055841819847,0.49203585750159884,0.24892350121551146,0.5421369635319363,0.6534619926464836,0.5639673327013716,0.4808991110005129,0.6412409248636468,0.4135395795651248,0.3259116498088391,0.6093404254627685,0.40812625691400023,0.6485654350067698,0.21950862247791236,0.5366986410729694,0.4914862047981842,0.5758808369086829,0.5877063863963607,0.5352853355737509,0.6613100328724159,0.5929761757688757,0.5640063755977367,0.6335162581943425,0.5286555116854845,0.37272327265542404,0.37867777390614016,0.5424420832683877,0.22799483770782017,0.492295452182639,0.4475678844912781,0.5511106124317473,0.3578546665798459,0.6207488333538215,0.5056527932393011,0,0,0
0.6206329880190513,0.6203515879929139,0.2905385755688005,0.487432602920062,0.3453543516139101,0.6872029777525416,0.43999815929542363,0.26529866515284045,0.5904723013497818,0.5629682451099395,0.46035135166946844,0.3971069334522644,0.3521868583999943,0.5374103337921696,0.49516395929886525,0.45166916668585244,0.4160863760268386,0.7285522181483781,0.4946737529914949,0.7331219931821659,0.50905896167657,0.6481136229070477,0.643045288398704,0.3258278641007653,0.3800034436781192,0.5512761227427908,0.4169513349833137,0.6756638110664178,0.3198498186142305,0.3994824338768287,0.35511461335196776,0.2602382457892409,0.41462563124366003,0.45962521605822837,0.3523325982477029,0.39118922806479595,0.2122014028438262,0.7202844948618112,0.5789576790082943,0.7873609786431546,0.7039206787936897,0.42600407232121673,0.18858619482210487,0.5395291909373928,0.4034323363262351,0.33029685816018156,0.37116432875193106,0.7742350246031479,0.5389925511787118,0.5482917332108702,0.3291070290091463,0.28417894201193267,0.38160006204699665,0.6359862497783983,0.692888098528661,0.5536432922325364,0.4688857438913074,0.5116060001040823,0.2610222436300941,0.5442601486270415,0.6278720724119189,0.5601020219168227,0.58601441584731,0.35412637047474194,0.5935035970109865,0.4023254863651594,0.7914599920234755,0.6447409082115179,0.47622150411911995,0.3306264741771001,0.55697687761718,0.303305210809903,0.4353508228400623,0.44979903044862096,0.3685429894389762,0.4218871090665913,0.6764426808372217,0.5420298217850288,0.6456231096928325,0.4608827777346015,0.21362365257392327,0.4121863716116802,0.40622498909323945,0.6832039496483616,0.386978227584148,0.45076596242117434,0.6419612882049741,0.459051978682376,0.18577099036543795,0.2683997940439939,0.8055658252769771,0.2282586086726253,0.8137032020248728,0.22915006064005694,0.20740912539509912,0.39655706811180425,0.4247790943366208,0.39972694794883756,0.42827174204101875,0.46558756045360994,0.8643695246924752,0.638745038204946,0.46440421324228087,0,0,0
0.7066863643080096,0.2873066012411534,0.40090390996848324,0.8290421339843963,0.5192595768178784,0.7772138101596513,0.38113212143608466,0.3426188112241647,0.30272818189173056,0.7710457781157579,0.6680592197572633,0.3825193026449253,0.23437840145893715,0.33881332976226547,0.5136228344085988,0.46832352903649194,0.32749301227002553,0.5133805865145437,0.5059354946290328,0.6190141548648702,0.39147840302985903,0.4619777886718362,0.4692004012379326,0.2504092715012454,0.28130001627838364,0.5842103505689477,0.40773191748615545,0.45144598899602534,0.3241618228399531,0.43955196675734737,1.0,0.40082516018335734,0.48307109366113016,0.4661646654973907,0.7667407782122658,0.4748613675288227,0.3290704266082351,0.4225792982191085,0.456712324135636,0.45783212162751047,0.1905517746239247,0.5102545256100132,0.36612764431965084,0.43811607196346364,0.43678110715564505,0.5565503114868535,0.39446775544118473,0.71996319064843,0.4414730112276423,0.446176198612028,0.4186142015194849,0.3117529152601987,0.6350320288128649,0.5006586129851556,0.5255867283474664,0.48865117535749497,0.25733223560268703,0.6078119621252009,0.25474563334400846,0.44887780254073634,0.5790404120691249,0.6677017877479245,0.5604760977604204,0.613117114648361,0.6356215237929509,0.1699859494909447,0.3937308537253058,0.2884927995616276,0.5448387055352351,0.34931462360016524,0.45819257241823325,0.29676038218458506,0.49102894405609,0.4492666737752416,0.6065713533144947,0.43442477665887225,0.824756869479049,0.3097450482132528,0.3930580044571982,0.6428203446647323,0.28446976593155315,0.7561743476976913,0.31555256803018944,0.7497500476903867,0.7581482687084906,0.5190915712775843,0.5817623702242771,0.5202578735121248,0.3213338741694736,0.10658032743852495,0.41270920084015517,0.3816412445323376,0.30852567579737,0.4243250561758104,0.4642772759482617,0.3476896953397282,0.4300631082926308,0.446346196901752,0.708777074572791,0.48915437182095084,0.5535401839811132,0.8270458535089468,0.5830762898314064,0,0,0
